filename,width,height,class,xmin,ymin,xmax,ymax
14_042_4_0042.bmp,512,512,Stenosis,336,231,349,248
14_048_2_0023.bmp,512,512,Stenosis,119,144,132,166
14_040_5_0021.bmp,512,512,Stenosis,363,185,385,198
14_050_10_0044.bmp,512,512,Stenosis,241,178,291,197
14_083_6_0031.bmp,512,512,Stenosis,134,153,164,173
14_080_3_0037.bmp,512,512,Stenosis,189,214,230,238
14_015_1_0021.bmp,512,512,Stenosis,121,107,174,138
14_044_1_0037.bmp,512,512,Stenosis,123,91,142,111
14_029_6_0059.bmp,512,512,Stenosis,69,254,97,270
14_085_4_0055.bmp,512,512,Stenosis,216,123,277,151
14_081_6_0025.bmp,512,512,Stenosis,228,81,265,100
14_084_3_0044.bmp,512,512,Stenosis,118,128,138,150
14_021_1_0105.bmp,512,512,Stenosis,136,330,187,361
14_051_2_0043.bmp,512,512,Stenosis,94,356,126,403
14_021_31_0033.bmp,512,512,Stenosis,166,180,204,209
14_029_5_0056.bmp,512,512,Stenosis,119,270,163,292
14_053_4_0054.bmp,512,512,Stenosis,252,108,281,128
14_053_1_0030.bmp,512,512,Stenosis,119,302,157,326
14_088_3_0026.bmp,512,512,Stenosis,278,151,306,203
14_021_37_0052.bmp,512,512,Stenosis,169,405,227,430
14_034_6_0033.bmp,512,512,Stenosis,137,110,159,135
14_024_4_0061.bmp,512,512,Stenosis,272,246,288,297
14_081_7_0048.bmp,512,512,Stenosis,229,167,246,215
14_006_1_0052.bmp,512,512,Stenosis,324,293,384,372
14_031_6_0035.bmp,512,512,Stenosis,231,101,240,124
14_068_1_0024.bmp,512,512,Stenosis,127,119,156,151
14_057_3_0071.bmp,512,512,Stenosis,216,73,251,98
14_048_2_0021.bmp,512,512,Stenosis,114,147,130,165
14_053_2_0078.bmp,512,512,Stenosis,116,211,167,231
14_026_2_0021.bmp,512,512,Stenosis,114,125,147,148
14_039_4_0054.bmp,512,512,Stenosis,142,151,157,161
14_096_3_0072.bmp,512,512,Stenosis,182,106,211,129
14_052_1_0013.bmp,512,512,Stenosis,140,311,188,333
14_066_10_0073.bmp,512,512,Stenosis,144,111,161,135
14_073_1_0049.bmp,512,512,Stenosis,283,160,302,198
14_026_3_0052.bmp,512,512,Stenosis,151,152,176,187
14_023_4_0078.bmp,512,512,Stenosis,175,111,197,140
14_046_6_0066.bmp,512,512,Stenosis,137,154,156,176
14_044_5_0049.bmp,512,512,Stenosis,265,107,274,121
14_026_2_0036.bmp,512,512,Stenosis,128,136,157,158
14_019_5_0088.bmp,512,512,Stenosis,239,92,273,111
14_021_6_0054.bmp,512,512,Stenosis,267,115,300,148
14_068_3_0021.bmp,512,512,Stenosis,156,216,181,247
14_085_2_0049.bmp,512,512,Stenosis,234,90,289,115
14_018_6_0051.bmp,512,512,Stenosis,147,130,176,171
14_098_3_0005.bmp,512,512,Stenosis,222,69,257,85
14_034_6_0015.bmp,512,512,Stenosis,128,74,152,100
14_002_5_0030.bmp,512,512,Stenosis,220,167,236,182
14_031_6_0034.bmp,512,512,Stenosis,234,107,247,130
14_032_4_0061.bmp,512,512,Stenosis,129,129,151,147
14_084_5_0022.bmp,512,512,Stenosis,164,93,207,113
14_021_1_0065.bmp,512,512,Stenosis,114,365,176,394
14_042_4_0057.bmp,512,512,Stenosis,323,229,336,249
14_024_1_0042.bmp,512,512,Stenosis,118,111,141,128
14_084_7_0066.bmp,512,512,Stenosis,110,146,139,187
14_062_3_0067.bmp,512,512,Stenosis,261,199,290,227
14_016_1_0070.bmp,512,512,Stenosis,229,112,281,135
14_015_1_0054.bmp,512,512,Stenosis,132,107,193,130
14_051_2_0057.bmp,512,512,Stenosis,98,314,128,359
14_021_5_0069.bmp,512,512,Stenosis,151,140,176,165
14_095_8_0051.bmp,512,512,Stenosis,135,115,160,129
14_024_3_0047.bmp,512,512,Stenosis,208,224,233,254
14_053_1_0036.bmp,512,512,Stenosis,114,305,164,333
14_024_5_0048.bmp,512,512,Stenosis,284,51,313,82
14_034_7_0015.bmp,512,512,Stenosis,159,122,195,151
14_029_6_0089.bmp,512,512,Stenosis,109,296,136,316
14_059_2_0040.bmp,512,512,Stenosis,122,75,152,90
14_007_5_0039.bmp,512,512,Stenosis,269,128,296,155
14_066_8_0032.bmp,512,512,Stenosis,74,97,102,119
14_029_2_0046.bmp,512,512,Stenosis,113,170,142,199
14_096_6_0031.bmp,512,512,Stenosis,136,110,205,131
14_010_6_0046.bmp,512,512,Stenosis,139,246,180,300
14_059_2_0058.bmp,512,512,Stenosis,136,106,170,124
14_015_1_0016.bmp,512,512,Stenosis,116,77,162,119
14_031_3_0043.bmp,512,512,Stenosis,270,240,290,256
14_077_5_0058.bmp,512,512,Stenosis,220,158,247,192
14_042_1_0022.bmp,512,512,Stenosis,200,171,220,187
14_053_5_0061.bmp,512,512,Stenosis,113,53,159,70
14_050_9_0045.bmp,512,512,Stenosis,258,143,273,176
14_095_2_0036.bmp,512,512,Stenosis,284,231,307,259
14_042_4_0058.bmp,512,512,Stenosis,316,236,328,254
14_022_2_0056.bmp,512,512,Stenosis,224,100,270,122
14_087_2_0084.bmp,512,512,Stenosis,158,169,217,186
14_062_5_0056.bmp,512,512,Stenosis,81,252,95,302
14_022_1_0064.bmp,512,512,Stenosis,161,195,181,220
14_048_1_0085.bmp,512,512,Stenosis,136,209,152,224
14_057_3_0076.bmp,512,512,Stenosis,202,62,241,86
14_031_3_0045.bmp,512,512,Stenosis,268,242,287,257
14_029_5_0100.bmp,512,512,Stenosis,117,282,135,302
14_016_1_0066.bmp,512,512,Stenosis,234,119,272,142
14_040_1_0012.bmp,512,512,Stenosis,260,193,271,211
14_018_6_0057.bmp,512,512,Stenosis,158,122,183,169
14_095_2_0043.bmp,512,512,Stenosis,320,256,339,277
14_059_1_0053.bmp,512,512,Stenosis,248,231,310,266
14_024_5_0052.bmp,512,512,Stenosis,293,43,318,80
14_085_4_0035.bmp,512,512,Stenosis,199,75,262,99
14_096_4_0049.bmp,512,512,Stenosis,114,116,156,132
14_024_6_0024.bmp,512,512,Stenosis,218,117,250,133
14_039_5_0074.bmp,512,512,Stenosis,142,69,168,91
14_085_4_0070.bmp,512,512,Stenosis,203,106,256,135
14_032_4_0049.bmp,512,512,Stenosis,124,117,145,135
14_021_16_0059.bmp,512,512,Stenosis,88,62,109,95
14_051_2_0039.bmp,512,512,Stenosis,64,261,90,305
14_024_5_0047.bmp,512,512,Stenosis,280,53,307,81
14_081_3_0030.bmp,512,512,Stenosis,41,165,61,216
14_039_4_0063.bmp,512,512,Stenosis,193,142,211,158
14_095_5_0057.bmp,512,512,Stenosis,170,164,208,186
14_018_8_0022.bmp,512,512,Stenosis,150,140,183,180
14_048_2_0033.bmp,512,512,Stenosis,93,120,106,141
14_010_1_0029.bmp,512,512,Stenosis,110,220,155,268
14_029_4_0051.bmp,512,512,Stenosis,314,132,336,159
14_050_10_0038.bmp,512,512,Stenosis,213,169,260,187
14_084_1_0042.bmp,512,512,Stenosis,132,208,153,242
14_048_2_0092.bmp,512,512,Stenosis,83,108,98,123
14_046_6_0069.bmp,512,512,Stenosis,169,158,190,181
14_039_1_0021.bmp,512,512,Stenosis,199,80,222,98
14_032_4_0033.bmp,512,512,Stenosis,131,129,152,149
14_032_7_0022.bmp,512,512,Stenosis,241,184,262,201
14_066_9_0064.bmp,512,512,Stenosis,277,159,305,184
14_028_2_0092.bmp,512,512,Stenosis,193,35,228,61
14_007_8_0058.bmp,512,512,Stenosis,282,103,314,128
14_042_4_0063.bmp,512,512,Stenosis,327,250,341,272
14_096_6_0026.bmp,512,512,Stenosis,160,117,227,140
14_017_1_0052.bmp,512,512,Stenosis,221,223,244,244
14_057_3_0091.bmp,512,512,Stenosis,202,79,236,104
14_085_4_0073.bmp,512,512,Stenosis,202,101,261,132
14_024_6_0064.bmp,512,512,Stenosis,229,140,261,166
14_024_3_0019.bmp,512,512,Stenosis,239,193,261,229
14_084_5_0017.bmp,512,512,Stenosis,170,99,210,118
14_075_4_0058.bmp,512,512,Stenosis,127,214,173,237
14_095_1_0040.bmp,512,512,Stenosis,337,309,369,326
14_077_5_0045.bmp,512,512,Stenosis,222,148,243,172
14_062_5_0051.bmp,512,512,Stenosis,78,254,102,298
14_028_3_0083.bmp,512,512,Stenosis,156,128,195,154
14_088_3_0052.bmp,512,512,Stenosis,286,170,312,226
14_007_8_0081.bmp,512,512,Stenosis,303,122,334,143
14_088_6_0033.bmp,512,512,Stenosis,106,106,149,152
14_096_6_0049.bmp,512,512,Stenosis,151,134,217,155
14_099_6_0013.bmp,512,512,Stenosis,144,166,169,189
14_096_6_0066.bmp,512,512,Stenosis,159,143,224,161
14_095_2_0076.bmp,512,512,Stenosis,298,218,315,243
14_033_4_0034.bmp,512,512,Stenosis,247,81,266,106
14_096_4_0065.bmp,512,512,Stenosis,146,141,180,165
14_049_3_0022.bmp,512,512,Stenosis,193,60,213,69
14_026_3_0064.bmp,512,512,Stenosis,133,165,163,189
14_007_10_0073.bmp,512,512,Stenosis,258,85,292,110
14_029_6_0063.bmp,512,512,Stenosis,98,277,120,291
14_094_2_0044.bmp,512,512,Stenosis,121,111,144,135
14_022_7_0058.bmp,512,512,Stenosis,122,82,146,113
14_029_5_0052.bmp,512,512,Stenosis,120,257,154,280
14_050_9_0028.bmp,512,512,Stenosis,249,118,267,150
14_042_5_0041.bmp,512,512,Stenosis,144,211,155,229
14_096_3_0060.bmp,512,512,Stenosis,220,106,247,124
14_050_10_0033.bmp,512,512,Stenosis,224,188,273,201
14_032_4_0021.bmp,512,512,Stenosis,123,104,151,123
14_050_10_0031.bmp,512,512,Stenosis,255,184,294,201
14_057_3_0069.bmp,512,512,Stenosis,199,70,236,92
14_032_7_0027.bmp,512,512,Stenosis,223,218,236,234
14_087_2_0045.bmp,512,512,Stenosis,160,170,214,188
14_040_1_0015.bmp,512,512,Stenosis,233,182,242,200
14_007_8_0116.bmp,512,512,Stenosis,303,113,330,138
14_099_6_0020.bmp,512,512,Stenosis,135,160,151,184
14_062_2_0048.bmp,512,512,Stenosis,165,104,207,136
14_032_7_0040.bmp,512,512,Stenosis,252,184,263,204
14_077_5_0080.bmp,512,512,Stenosis,229,163,249,195
14_088_8_0061.bmp,512,512,Stenosis,398,167,437,185
14_024_4_0024.bmp,512,512,Stenosis,271,277,291,302
14_085_1_0088.bmp,512,512,Stenosis,90,253,112,304
14_007_8_0039.bmp,512,512,Stenosis,269,91,294,117
14_040_1_0023.bmp,512,512,Stenosis,244,170,256,189
14_059_1_0099.bmp,512,512,Stenosis,262,252,313,278
14_094_3_0033.bmp,512,512,Stenosis,184,106,217,143
14_044_3_0050.bmp,512,512,Stenosis,264,333,284,344
14_084_7_0067.bmp,512,512,Stenosis,114,144,145,195
14_048_2_0085.bmp,512,512,Stenosis,107,134,119,148
14_033_3_0056.bmp,512,512,Stenosis,237,117,259,137
14_075_8_0031.bmp,512,512,Stenosis,190,82,245,115
14_029_2_0054.bmp,512,512,Stenosis,150,184,177,213
14_088_6_0052.bmp,512,512,Stenosis,124,86,161,124
14_075_5_0035.bmp,512,512,Stenosis,162,25,218,53
14_006_1_0087.bmp,512,512,Stenosis,287,286,360,369
14_044_1_0048.bmp,512,512,Stenosis,151,117,168,132
14_099_5_0022.bmp,512,512,Stenosis,282,104,315,126
14_021_5_0072.bmp,512,512,Stenosis,144,129,188,155
14_002_5_0038.bmp,512,512,Stenosis,214,161,235,177
14_017_1_0043.bmp,512,512,Stenosis,224,235,249,252
14_095_2_0048.bmp,512,512,Stenosis,327,256,348,280
14_064_2_0072.bmp,512,512,Stenosis,255,202,291,266
14_067_7_0014.bmp,512,512,Stenosis,223,132,240,179
14_077_5_0064.bmp,512,512,Stenosis,220,145,248,172
14_024_4_0025.bmp,512,512,Stenosis,272,273,289,305
14_059_1_0064.bmp,512,512,Stenosis,247,241,305,268
14_006_1_0089.bmp,512,512,Stenosis,308,291,360,372
14_044_3_0036.bmp,512,512,Stenosis,230,260,253,277
14_053_2_0031.bmp,512,512,Stenosis,98,181,138,197
14_026_3_0069.bmp,512,512,Stenosis,133,172,160,201
14_083_1_0044.bmp,512,512,Stenosis,164,88,226,103
14_022_2_0057.bmp,512,512,Stenosis,222,101,273,122
14_070_5_0044.bmp,512,512,Stenosis,75,163,102,190
14_042_4_0043.bmp,512,512,Stenosis,341,230,352,246
14_062_3_0036.bmp,512,512,Stenosis,254,216,294,236
14_085_1_0056.bmp,512,512,Stenosis,92,275,115,319
14_044_1_0032.bmp,512,512,Stenosis,125,93,151,108
14_007_8_0110.bmp,512,512,Stenosis,306,120,329,142
14_031_5_0038.bmp,512,512,Stenosis,308,126,332,149
14_007_6_0077.bmp,512,512,Stenosis,310,115,334,142
14_023_3_0056.bmp,512,512,Stenosis,164,126,202,157
14_055_5_0024.bmp,512,512,Stenosis,153,142,172,167
14_007_10_0070.bmp,512,512,Stenosis,259,81,288,102
14_057_2_0066.bmp,512,512,Stenosis,221,107,250,130
14_095_8_0050.bmp,512,512,Stenosis,140,114,167,136
14_062_2_0064.bmp,512,512,Stenosis,147,75,195,102
14_039_7_0064.bmp,512,512,Stenosis,175,120,195,138
14_050_8_0025.bmp,512,512,Stenosis,168,133,221,150
14_014_1_0010.bmp,512,512,Stenosis,135,88,177,124
14_022_1_0076.bmp,512,512,Stenosis,168,196,188,227
14_007_3_0058.bmp,512,512,Stenosis,287,142,312,164
14_018_6_0041.bmp,512,512,Stenosis,126,119,160,159
14_059_1_0066.bmp,512,512,Stenosis,254,248,314,270
14_042_2_0064.bmp,512,512,Stenosis,117,161,133,178
14_021_2_0029.bmp,512,512,Stenosis,220,362,256,394
14_024_6_0068.bmp,512,512,Stenosis,238,139,269,167
14_064_3_0013.bmp,512,512,Stenosis,257,208,276,252
14_062_3_0049.bmp,512,512,Stenosis,262,212,294,231
14_007_10_0065.bmp,512,512,Stenosis,272,94,296,120
14_042_3_0016.bmp,512,512,Stenosis,243,104,251,117
14_022_6_0026.bmp,512,512,Stenosis,74,177,88,214
14_021_15_0031.bmp,512,512,Stenosis,231,80,250,122
14_029_1_0052.bmp,512,512,Stenosis,207,204,239,226
14_010_1_0016.bmp,512,512,Stenosis,112,247,146,273
14_084_5_0047.bmp,512,512,Stenosis,162,95,209,113
14_085_5_0058.bmp,512,512,Stenosis,210,85,278,107
14_062_3_0058.bmp,512,512,Stenosis,262,208,292,225
14_085_5_0075.bmp,512,512,Stenosis,178,57,232,82
14_040_2_0026.bmp,512,512,Stenosis,255,348,274,372
14_029_4_0082.bmp,512,512,Stenosis,330,139,360,170
14_081_6_0040.bmp,512,512,Stenosis,227,80,279,96
14_087_1_0083.bmp,512,512,Stenosis,174,163,219,188
14_068_2_0028.bmp,512,512,Stenosis,124,156,151,182
14_039_5_0036.bmp,512,512,Stenosis,136,46,159,63
14_096_3_0065.bmp,512,512,Stenosis,205,108,235,128
14_048_2_0052.bmp,512,512,Stenosis,112,145,127,163
14_053_5_0048.bmp,512,512,Stenosis,125,44,168,64
14_032_4_0046.bmp,512,512,Stenosis,124,124,144,140
14_021_4_0065.bmp,512,512,Stenosis,219,234,291,273
14_007_5_0125.bmp,512,512,Stenosis,286,141,311,167
14_085_4_0054.bmp,512,512,Stenosis,219,119,277,144
14_022_1_0042.bmp,512,512,Stenosis,154,189,168,216
14_015_1_0023.bmp,512,512,Stenosis,120,108,185,138
14_070_4_0035.bmp,512,512,Stenosis,191,354,223,402
14_055_5_0011.bmp,512,512,Stenosis,160,138,177,155
14_039_5_0039.bmp,512,512,Stenosis,158,53,181,70
14_075_1_0015.bmp,512,512,Stenosis,83,171,109,269
14_006_1_0045.bmp,512,512,Stenosis,316,273,375,364
14_028_1_0051.bmp,512,512,Stenosis,160,126,203,151
14_042_2_0072.bmp,512,512,Stenosis,107,115,117,131
14_016_1_0072.bmp,512,512,Stenosis,231,110,282,135
14_029_2_0048.bmp,512,512,Stenosis,121,178,146,202
14_024_4_0044.bmp,512,512,Stenosis,278,281,302,314
14_066_10_0047.bmp,512,512,Stenosis,166,132,182,151
14_042_5_0053.bmp,512,512,Stenosis,189,217,201,234
14_095_1_0042.bmp,512,512,Stenosis,338,316,374,335
14_059_2_0046.bmp,512,512,Stenosis,106,67,145,87
14_094_2_0063.bmp,512,512,Stenosis,149,124,170,146
14_096_5_0051.bmp,512,512,Stenosis,144,84,213,105
14_084_3_0033.bmp,512,512,Stenosis,94,134,113,164
14_066_10_0044.bmp,512,512,Stenosis,184,144,202,169
14_050_10_0032.bmp,512,512,Stenosis,234,191,279,204
14_048_1_0029.bmp,512,512,Stenosis,138,211,160,222
14_028_2_0073.bmp,512,512,Stenosis,172,60,214,87
14_095_1_0055.bmp,512,512,Stenosis,330,298,370,318
14_029_6_0044.bmp,512,512,Stenosis,97,279,117,290
14_042_4_0054.bmp,512,512,Stenosis,334,225,343,241
14_062_3_0041.bmp,512,512,Stenosis,267,204,292,233
14_048_2_0020.bmp,512,512,Stenosis,115,146,126,159
14_028_1_0095.bmp,512,512,Stenosis,150,152,195,179
14_044_5_0037.bmp,512,512,Stenosis,272,98,279,109
14_095_4_0029.bmp,512,512,Stenosis,101,269,135,291
14_064_2_0060.bmp,512,512,Stenosis,217,225,256,291
14_007_10_0090.bmp,512,512,Stenosis,293,119,320,142
14_040_5_0039.bmp,512,512,Stenosis,422,176,437,187
14_021_6_0047.bmp,512,512,Stenosis,231,84,270,122
14_066_10_0080.bmp,512,512,Stenosis,143,116,156,137
14_044_5_0038.bmp,512,512,Stenosis,276,97,282,110
14_007_5_0044.bmp,512,512,Stenosis,266,122,291,152
14_021_34_0030.bmp,512,512,Stenosis,370,152,396,174
14_098_3_0012.bmp,512,512,Stenosis,231,78,271,92
14_075_4_0048.bmp,512,512,Stenosis,106,193,149,214
14_032_6_0046.bmp,512,512,Stenosis,298,174,316,201
14_003_1_0014.bmp,512,512,Stenosis,162,284,200,316
14_057_2_0049.bmp,512,512,Stenosis,215,95,251,116
14_022_1_0043.bmp,512,512,Stenosis,155,190,172,224
14_032_7_0020.bmp,512,512,Stenosis,258,186,277,200
14_076_3_0025.bmp,512,512,Stenosis,218,196,287,217
14_022_7_0056.bmp,512,512,Stenosis,117,81,138,106
14_084_1_0056.bmp,512,512,Stenosis,113,201,136,233
14_088_1_0043.bmp,512,512,Stenosis,318,131,365,158
14_087_2_0040.bmp,512,512,Stenosis,140,158,207,178
14_024_4_0043.bmp,512,512,Stenosis,275,277,295,316
14_095_2_0055.bmp,512,512,Stenosis,295,215,316,238
14_031_7_0022.bmp,512,512,Stenosis,276,101,295,112
14_049_3_0018.bmp,512,512,Stenosis,211,73,227,81
14_029_5_0053.bmp,512,512,Stenosis,117,257,148,285
14_053_1_0068.bmp,512,512,Stenosis,103,327,145,348
14_019_5_0077.bmp,512,512,Stenosis,239,89,275,112
14_048_5_0015.bmp,512,512,Stenosis,265,100,278,114
14_073_1_0055.bmp,512,512,Stenosis,267,139,287,174
14_099_6_0019.bmp,512,512,Stenosis,129,142,150,170
14_029_5_0095.bmp,512,512,Stenosis,124,264,140,296
14_064_3_0014.bmp,512,512,Stenosis,258,202,279,243
14_021_15_0033.bmp,512,512,Stenosis,233,83,258,138
14_048_2_0034.bmp,512,512,Stenosis,91,117,107,140
14_042_1_0056.bmp,512,512,Stenosis,147,188,161,208
14_098_4_0021.bmp,512,512,Stenosis,174,121,211,143
14_017_1_0047.bmp,512,512,Stenosis,186,242,211,258
14_040_5_0034.bmp,512,512,Stenosis,384,189,401,203
14_039_2_0057.bmp,512,512,Stenosis,113,87,131,103
14_088_1_0056.bmp,512,512,Stenosis,291,108,341,132
14_085_1_0066.bmp,512,512,Stenosis,108,279,130,319
14_085_2_0034.bmp,512,512,Stenosis,223,51,276,82
14_022_6_0030.bmp,512,512,Stenosis,79,181,97,222
14_095_7_0034.bmp,512,512,Stenosis,69,134,88,168
14_085_5_0076.bmp,512,512,Stenosis,179,58,233,83
14_010_1_0049.bmp,512,512,Stenosis,3,145,41,201
14_031_4_0050.bmp,512,512,Stenosis,251,209,266,238
14_022_1_0041.bmp,512,512,Stenosis,151,184,167,214
14_044_3_0034.bmp,512,512,Stenosis,231,256,250,272
14_033_4_0069.bmp,512,512,Stenosis,258,107,277,128
14_048_4_0032.bmp,512,512,Stenosis,166,70,175,78
14_046_5_0047.bmp,512,512,Stenosis,364,144,379,159
14_084_3_0031.bmp,512,512,Stenosis,93,134,116,166
14_018_8_0044.bmp,512,512,Stenosis,170,149,199,196
14_075_3_0029.bmp,512,512,Stenosis,201,188,232,231
14_021_30_0032.bmp,512,512,Stenosis,223,143,255,169
14_002_8_0016.bmp,512,512,Stenosis,254,164,283,190
14_007_5_0099.bmp,512,512,Stenosis,261,126,284,156
14_039_4_0022.bmp,512,512,Stenosis,179,126,194,141
14_028_3_0079.bmp,512,512,Stenosis,178,135,215,162
14_075_1_0018.bmp,512,512,Stenosis,98,144,135,251
14_084_1_0022.bmp,512,512,Stenosis,135,212,150,241
14_007_6_0074.bmp,512,512,Stenosis,305,116,332,143
14_053_1_0058.bmp,512,512,Stenosis,102,327,139,353
14_066_2_0066.bmp,512,512,Stenosis,206,71,240,92
14_057_3_0090.bmp,512,512,Stenosis,194,76,237,100
14_066_10_0045.bmp,512,512,Stenosis,182,141,201,166
14_048_1_0066.bmp,512,512,Stenosis,145,219,159,234
14_031_3_0062.bmp,512,512,Stenosis,258,224,270,243
14_021_16_0085.bmp,512,512,Stenosis,104,73,128,104
14_088_1_0054.bmp,512,512,Stenosis,313,124,365,152
14_096_4_0041.bmp,512,512,Stenosis,169,121,203,140
14_084_7_0062.bmp,512,512,Stenosis,87,136,115,176
14_064_3_0011.bmp,512,512,Stenosis,256,210,275,250
14_085_1_0080.bmp,512,512,Stenosis,96,256,119,292
14_066_8_0051.bmp,512,512,Stenosis,82,103,110,126
14_010_1_0031.bmp,512,512,Stenosis,111,214,158,255
14_040_1_0039.bmp,512,512,Stenosis,224,150,233,167
14_081_10_0039.bmp,512,512,Stenosis,135,309,168,330
14_007_10_0047.bmp,512,512,Stenosis,267,82,298,108
14_053_1_0031.bmp,512,512,Stenosis,117,297,153,323
14_016_1_0023.bmp,512,512,Stenosis,213,122,253,149
14_080_3_0027.bmp,512,512,Stenosis,208,211,233,235
14_087_2_0072.bmp,512,512,Stenosis,156,170,202,189
14_084_7_0058.bmp,512,512,Stenosis,50,131,74,169
14_039_1_0025.bmp,512,512,Stenosis,250,69,263,85
14_059_1_0089.bmp,512,512,Stenosis,246,244,311,273
14_022_7_0022.bmp,512,512,Stenosis,107,67,126,100
14_040_5_0037.bmp,512,512,Stenosis,415,187,436,202
14_064_2_0070.bmp,512,512,Stenosis,248,213,281,273
14_053_5_0043.bmp,512,512,Stenosis,123,42,172,60
14_040_2_0032.bmp,512,512,Stenosis,319,329,332,350
14_048_5_0024.bmp,512,512,Stenosis,258,95,269,109
14_098_4_0020.bmp,512,512,Stenosis,175,118,206,137
14_083_1_0036.bmp,512,512,Stenosis,161,60,214,77
